H0FL10097|2022|2026|C00771287|H|J|260659
H0FL10113|2024|2026|C00741900|H|P|259965
H0FL11152|2010|2026|C00468363|H|P|259163
H0FL13133|2022|2026|C00708263|H|P|260095
H0FL13158|2026|2026|C00718239|H|P|259958
H0FL15104|2026|2026|C00742247|H|P|260128
H0FL17068|2026|2026|C00460055|H|P|259070
H0FL17159|2020|2026|C00818005|H|P|263224
H0FL19122|2020|2026|C00726026|N|U|259942
H0FL19221|2020|2026|C00742528|H|P|260319
H0FL19247|2020|2026|C00744672|H|P|260192
H0FL20112|2024|2026|C00552711|H|A|260828
H0FL20112|2024|2026|C00839316|H|P|262069
H0FL21110|2020|2026|C00729624|H|P|260093
H0FL22100|2026|2026|C00871186|H|P|262792
H0FL23041|2020|2026|C00691832|H|P|259636
H0FL23090|2024|2026|C00727164|H|P|260086
H0FL25038|2014|2026|C00477356|H|P|259194
H0FL26036|2026|2026|C00735985|H|P|260190
H0GA01029|2024|2026|C00741397|H|A|262748
H0GA01029|2024|2026|C00763912|H|P|260257
H0GA01060|2020|2026|C00701177|H|P|259829
H0GA03074|2024|2026|C00743724|H|P|260065
H0GA04023|2010|2026|C00255976|Q|U|259665
H0GA05301|2026|2026|C00752584|H|P|260288
H0GA05343|2020|2026|C00756924|H|P|260177
H0GA06192|2026|2026|C00708289|H|P|260096
H0GA06200|2022|2026|C00783092|H|P|260374
H0GA07216|2020|2026|C00698795|H|P|259856
H0GA07273|2026|2026|C00706747|H|P|259821
H0GA07307|2022|2026|C00775551|H|P|260178
H0GA07323|2020|2026|C00715763|H|P|259918
H0GA08099|2026|2026|C00544510|N|J|259391
H0GA08099|2026|2026|C00482737|H|P|259208
H0GA08099|2026|2026|C00493783|H|J|259177
H0GA08123|2030|2026|C00910539|H|P|265566
H0GA09246|2026|2026|C00740100|H|P|260211
H0GA10228|2010|2026|C00470393|H|P|259143
H0GA12059|2024|2026|C00853994|H|P|261142
H0GA12059|2024|2026|C00774893|H|A|261070
H0GA13032|2024|2026|C00865154|H|P|262781
H0GA14089|2020|2026|C00736959|H|P|260155
H0GA14113|2020|2026|C00738096|H|P|260268
H0HI01298|2020|2026|C00755421|H|P|260262
H0IA01174|2026|2026|C00706267|H|P|259812
H0IA04129|2020|2026|C00694208|H|P|259808
H0IA04145|2026|2026|C00693663|H|P|259857
H0IL01186|2020|2026|C00707596|H|P|260309
H0IL01194|2022|2026|C00762807|H|P|259946
H0IL01210|2022|2026|C00704973|H|P|259858
H0IL03109|2020|2026|C00701896|H|P|259888
H0IL05096|2026|2026|C00457556|H|P|259109
H0IL07167|2024|2026|C00844878|H|P|261562
H0IL07167|2024|2026|C00781104|N|U|262652
H0IL08033|2020|2026|C00583567|H|P|259519
H0IL10302|2016|2026|C00465971|H|P|259160
H0IL10328|2010|2026|C00469940|H|P|259150
H0IL10393|2024|2026|C00750877|H|P|260336
H0IL11052|2022|2026|C00458877|N|U|261938
H0IL11128|2024|2026|C00721217|H|P|260105
H0IL13074|2089|2026|C00836080|H|P|263016
H0IL14080|2018|2026|C00493783|H|J|259178
H0IL14189|2020|2026|C00711580|H|P|260059
H0IL14213|2024|2026|C00850255|H|P|262771
H0IL15129|2026|2026|C00723916|H|P|259962
H0IL15186|2020|2026|C00729210|H|P|260138
H0IL15194|2020|2026|C00729426|H|P|260091
H0IL17059|2014|2026|C00493783|H|J|259179
H0IN01150|2026|2026|C00727529|H|P|259953
H0IN03198|2026|2026|C00838110|H|P|266269
H0IN03198|2026|2026|C00493783|H|J|259180
H0IN05326|2026|2026|C00737767|H|P|260266
H0IN08114|2024|2026|C00468256|H|U|259145
H0KS01123|2026|2026|C00460659|H|P|259157
H0KS01198|2020|2026|C00719278|H|P|260070
H0KS02188|2024|2026|C00718346|H|P|260060
H0KS03137|2020|2026|C00472365|H|P|259137
H0KS03228|2020|2026|C00714089|H|P|260294
H0KY05015|2026|2026|C00116632|H|P|258903
H0LA01087|2026|2026|C00394957|H|P|258888
H0LA01087|2026|2026|C00568162|N|J|259295
H0LA05112|2020|2026|C00741934|H|P|259967
H0MA04143|2020|2026|C00706226|H|P|259712
H0MA04192|2026|2026|C00721449|H|P|260197
H0MA05116|2024|2026|C00701995|H|P|259902
H0MA10082|2026|2026|C00479063|H|P|259201
H0MD02149|2010|2026|C00480194|H|P|259198
H0MD05183|2024|2026|C00839209|H|P|261025
H0MD06231|2026|2026|C00691931|H|P|259862
H0MD07155|2020|2026|C00583781|H|P|259447
H0MD07197|2024|2026|C00726117|H|P|260041
H0MD07221|2024|2026|C00734376|H|P|260156
H0MD07239|2024|2026|C00875419|H|P|261423
H0MD08203|2022|2026|C00734426|H|P|259952
H0MI01104|2016|2026|C00607820|H|P|259539
H0MI01211|2020|2026|C00707604|H|P|260310
H0MI02094|2026|2026|C00459297|H|P|259116
H0MI02094|2026|2026|C00580043|N|J|259843
H0MI03266|2022|2026|C00704270|H|P|259824
H0MI03290|2020|2026|C00710814|H|P|260296
H0MI03308|2022|2026|C00710962|H|P|260248
H0MI03316|2026|2026|C00711317|H|P|260315
H0MI08125|2020|2026|C00833657|H|P|264424
H0MI08133|2022|2026|C00722587|H|P|260005
H0MI08141|2024|2026|C00857813|H|A|262307
H0MI08141|2024|2026|C00726687|H|P|260107
H0MI10071|2014|2026|C00347476|Q|U|260002
H0MI10287|2026|2026|C00726042|H|P|260039
H0MI11145|2020|2026|C00735910|H|P|260189
H0MI13471|2020|2026|C00728386|O|U|260765
H0MI13497|2024|2026|C00736926|H|P|260154
H0MI17043|1980|2026|C00877902|H|P|261814
H0MN02134|2022|2026|C00732925|N|D|262101
H0MN03124|2020|2026|C00713461|H|P|259978
H0MN04049|2026|2026|C00354688|H|P|259002
H0MN05251|2026|2026|C00850636|H|P|263012
H0MN06051|2024|2026|C00869974|H|P|262913
H0MN06127|2012|2026|C00496513|H|P|259228
H0MN07091|2026|2026|C00717959|H|P|260143
H0MO04086|2022|2026|C00493783|H|J|259181
H0MO06073|2026|2026|C00588822|N|J|259495
H0MO06073|2026|2026|C00359034|H|P|259003
H0MO06222|2020|2026|C00913855|H|P|266049
H0MS04120|2022|2026|C00477323|H|P|259193
H0MS04187|2020|2026|C00733857|H|P|260145
H0NC02059|2022|2026|C00797878|H|P|260716
H0NC02059|2022|2026|C00493783|H|J|259182
H0NC02125|2026|2026|C00729277|H|P|260026
H0NC02158|2024|2026|C00731885|H|P|260254
H0NC03149|2024|2026|C00697250|H|P|259645
H0NC03172|2026|2026|C00697649|H|P|259663
H0NC03230|2020|2026|C00698555|H|P|259634
H0NC03248|2019|2026|C00698753|H|P|259855
H0NC04220|2022|2026|C00744847|H|P|259945
H0NC06126|2010|2026|C00474353|H|A|259811
H0NC06233|2020|2026|C00731430|H|P|260001
H0NC08163|2016|2026|C00597112|H|P|259501
H0NC09187|2024|2026|C00699660|H|P|259874
H0NC09203|2024|2026|C00700641|H|P|259671
H0NC11233|2022|2026|C00732958|N|D|263109
H0NH02017|2012|2026|C00302570|H|P|259048
H0NH02181|2024|2026|C00462861|H|P|259133
H0NH02181|2024|2026|C00526210|N|J|259211
H0NJ01066|2014|2026|C00243428|N|U|262068
H0NJ02171|2020|2026|C00732545|H|P|260253
H0NJ02197|2020|2026|C00731141|H|U|260748
H0NJ03161|2024|2026|C00878512|H|P|262167
H0NJ04151|2020|2026|C00717611|H|P|259991
H0NJ05240|2022|2026|C00755405|H|P|260261
H0NJ06214|2026|2026|C00709832|H|P|264870
H0NJ07261|2026|2026|C00703058|H|P|259797
H0NJ09200|2024|2026|C00739581|H|P|260255
H0NJ10208|2024|2026|C00713271|H|P|260236
H0NJ10216|2022|2026|C00902536|H|P|264163
H0NJ10216|2022|2026|C00873950|H|A|262372
H0NM02229|2020|2026|C00717306|H|P|259996
H0NM03102|2026|2026|C00704049|H|P|259898
H0NM03185|2020|2026|C00716308|H|P|260292
H0NV01219|2020|2026|C00725507|H|P|260205
H0NV03132|2020|2026|C00717322|H|P|259997
H0NV04064|2020|2026|C00713487|H|P|259979
H0NY02234|2026|2026|C00729954|H|P|260207
H0NY02267|2024|2026|C00732768|H|P|259970
H0NY03083|2024|2026|C00762237|H|A|260281
H0NY03083|2024|2026|C00721365|H|A|260774
H0NY03083|2024|2026|C00775726|H|A|261123
H0NY03083|2024|2026|C00872564|H|P|262695
H0NY04057|2014|2026|C00465054|H|P|259159
H0NY06086|2024|2026|C00731802|H|P|260064
H0NY11078|2026|2026|C00694778|H|P|259852
H0NY11086|2020|2026|C00704288|H|P|259825
H0NY13074|2018|2026|C00470807|H|A|259618
H0NY13074|2018|2026|C00656751|H|P|259700
H0NY13124|2020|2026|C00700971|H|P|259907
H0NY14296|2020|2026|C00712257|H|P|260210
H0NY15111|2010|2026|C00470997|H|P|259130
H0NY15160|2026|2026|C00699744|H|P|259875
H0NY16135|2020|2026|C00708941|H|P|260263
H0NY16143|2024|2026|C00709196|H|P|260114
H0NY17174|2024|2026|C00711150|H|P|260194
H0NY17208|2020|2026|C00723437|H|P|260277
H0NY17281|2022|2026|C00731422|H|P|260000
H0NY17315|2020|2026|C00737254|H|P|260260
H0NY20079|2010|2026|C00458893|H|P|259065
H0NY20095|2016|2026|C00493783|H|J|259183
H0NY25094|2020|2026|C00736736|H|P|259999
H0NY27090|2022|2026|C00055582|Y|U|258901
H0OH07021|2008|2026|C00239905|Q|U|259165
H0OH11106|2020|2026|C00904193|H|P|264535
H0OH12062|2018|2026|C00347492|H|P|258998
H0OH18077|2022|2026|C00466516|H|P|259139
H0OH18077|2022|2026|C00493783|H|J|259184
H0OK05205|2026|2026|C00703843|H|P|259895
H0OK05288|2020|2026|C00742403|H|P|260265
H0OR02127|2026|2026|C00725465|H|P|260160
H0OR02168|2022|2026|C00794339|H|P|260836
H0OR03174|2024|2026|C00870451|H|P|261377
H0OR04107|2022|2026|C00715854|H|P|259919
H0OR05104|2024|2026|C00717587|H|P|259990
H0PA01325|2020|2026|C00713693|N|U|260983
H0PA02091|2026|2026|C00725739|H|P|260245
H0PA03271|2026|2026|C00474189|H|P|259138
H0PA05094|2024|2026|C00732727|H|P|260344
H0PA06076|2018|2026|C00711051|N|U|261288
H0PA07082|2018|2026|C00466870|Q|U|259943
H0PA07132|2022|2026|C00722892|H|P|260250
H0PA08221|2022|2026|C00735688|H|P|260229
H0PA10110|2022|2026|C00710533|H|P|259980
H0PA12181|2022|2026|C00697052|Q|U|261422
H0PA18097|2022|2026|C00701847|H|P|259887
H0PA18113|2020|2026|C00735852|N|U|259992
H0PR00051|2000|2026|C00344390|H|P|258990
H0RI01073|2024|2026|C00476564|H|P|259204
H0RI01081|2010|2026|C00477190|H|P|259203
H0RI02139|2022|2026|C00344697|H|P|258992
H0SC01394|2026|2026|C00710103|H|P|259944
H0SC03077|2024|2026|C00460550|N|U|259161
H0SC04240|2010|2026|C00462234|H|P|264139
H0TN01092|2020|2026|C00739953|H|P|264114
H0TN01118|2026|2026|C00741090|H|P|259988
H0TN03254|2026|2026|C00461822|H|P|259153
H0TN04195|2026|2026|C00464073|H|P|259154
H0TN04195|2026|2026|C00493783|H|J|259185
H0TN05333|2020|2026|C00726646|H|P|260106
H0TN06224|2012|2026|C00519546|H|P|259469
H0TN08246|2016|2026|C00493783|H|J|259186
H0TN08287|2022|2026|C00608406|H|P|259529
H0TN09061|2026|2026|C00693143|H|P|259719
H0TN09129|2024|2026|C00868109|H|P|262906
H0TX04193|2020|2026|C00747865|H|P|259917
H0TX04219|2026|2026|C00750307|H|P|260206
H0TX05125|2024|2026|C00738997|H|P|260321
H0TX07170|2026|2026|C00701003|H|P|259908
H0TX07196|2020|2026|C00711697|H|P|260061
H0TX08145|2026|2026|C00721597|H|P|260200
H0TX11230|2026|2026|C00719294|H|P|260071
H0TX11248|2020|2026|C00725648|H|P|260244
H0TX11263|2020|2026|C00721076|H|P|260101
H0TX13137|2020|2026|C00725044|H|P|260066
H0TX13228|2026|2026|C00730531|H|P|260036
H0TX14184|2026|2026|C00913129|H|P|265919
H0TX14234|2026|2026|C00734400|H|P|260158
H0TX15124|2026|2026|C00765719|H|P|259929
H0TX16106|2024|2026|C00714378|H|P|260188
H0TX18292|2020|2026|C00714618|H|P|260184
H0TX20124|2026|2026|C00715896|S|U|261001
H0TX22161|2020|2026|C00694935|H|P|259884
H0TX22302|2026|2026|C00730150|H|P|260139
H0TX24209|2026|2026|C00714865|H|P|260212
H0TX28077|2022|2026|C00709006|H|P|260151
H0TX30099|2020|2026|C00726067|H|P|260040
H0TX31030|2026|2026|C00693051|H|P|259726
H0TX31048|2026|2026|C00702019|H|P|259903
H0TX31097|2022|2026|C00782706|H|P|260353
H0TX32079|2020|2026|C00713933|H|P|260125
H0TX35015|2026|2026|C00706614|H|P|259847
H0TX35049|2024|2026|C00730804|H|P|259937
H0TX35064|2024|2026|C00883272|H|P|262921
H0UT01205|2026|2026|C00738872|H|P|259936
H0UT02096|2018|2026|C00344721|H|P|258993
H0UT02286|2020|2026|C00728105|H|P|259931
H0UT03219|2020|2026|C00742460|H|P|260313
H0UT04076|2026|2026|C00725853|H|P|259935
H0VA05095|2016|2026|C00468405|H|P|259164
H0VA05145|2020|2026|C00714964|H|P|260014
H0VA05160|2026|2026|C00721308|H|P|260082
H0VA07133|2026|2026|C00856831|H|P|263406
H0VA07133|2026|2026|C00900118|H|A|263737
H0VA08172|2026|2026|C00728899|H|P|259961
H0VA09055|2026|2026|C00477240|H|P|259192
H0VA10186|2024|2026|C00721142|H|P|260102
H0VA11127|2024|2026|C00847814|H|P|262958
H0VT01062|2020|2026|C00732875|H|P|260162
H0WA01124|2024|2026|C00746917|H|P|259924
H0WA02080|2026|2026|C00345546|H|P|258994
H0WA02189|2024|2026|C00847277|H|P|261034
H0WA03187|2022|2026|C00472704|H|P|259140
H0WA06081|2024|2026|C00726513|H|P|260323
H0WA06099|2022|2026|C00710632|H|P|259987
H0WA08046|2026|2026|C00459099|H|P|259100
H0WA08103|2022|2026|C00720870|N|D|263108
H0WA10034|2026|2026|C00732826|H|P|260161
H0WA10067|2024|2026|C00794362|H|P|260473
H0WI01104|2020|2026|C00714816|H|P|260289
H0WI03159|2020|2026|C00736108|H|P|260164
H0WI03175|2026|2026|C00742007|H|P|259968
H0WI05113|2026|2026|C00720011|H|P|260339
H0WI07051|2020|2026|C00464339|H|P|259149
H0WI07101|2026|2026|C00718635|H|P|260122
H0WI08075|2016|2026|C00493783|H|J|259187
H0WI08125|2020|2026|C00713545|H|P|260201
H0WY01036|2022|2026|C00749598|H|P|260306
H2AK00200|2022|2026|C00805580|H|P|260744
H2AK01083|2026|2026|C00792341|H|P|260590
H2AK01158|2026|2026|C00812388|H|P|260827
H2AL02158|2024|2026|C00776674|H|P|260216
H2AL02166|2024|2026|C00856054|H|P|261581
H2AL03032|2026|2026|C00610055|N|J|259513
H2AL03032|2026|2026|C00367862|H|P|258986
H2AL04105|2022|2026|C00819706|H|P|261019
H2AL05102|2026|2026|C00774281|H|P|260176
H2AL12017|2022|2026|C00777615|H|P|260830
H2AR01113|2022|2026|C00798892|H|P|260430
H2AR02103|2022|2026|C00796037|H|P|260406
H2AZ01172|2008|2026|C00370874|H|P|258984
H2AZ01339|2022|2026|C00770974|H|P|260338
H2AZ01354|2026|2026|C00784934|H|P|260695
H2AZ02311|2024|2026|C00773820|N|U|260232
H2AZ02360|2026|2026|C00786194|H|P|260847
H2AZ02402|2022|2026|C00799239|H|P|260789
H2AZ02410|2022|2026|C00801076|H|P|260469
H2AZ02436|2025|2026|C00818633|H|P|262538
H2AZ04135|2012|2026|C00506253|H|P|259381
H2AZ06155|2026|2026|C00497628|H|P|259416
H2AZ06247|2022|2026|C00786038|H|P|260414
H2AZ07070|2026|2026|C00374058|H|P|258983
H2AZ07187|2024|2026|C00766402|H|P|260270
H2AZ08193|2022|2026|C00826354|H|P|263064
H2AZ08201|2024|2026|C00826354|H|P|263065
H2AZ09043|2012|2026|C00837062|H|P|262255
H2AZ09142|2024|2026|C00771279|H|P|260009
H2AZ09183|2024|2026|C00788356|H|P|260594
H2AZ09191|2024|2026|C00792085|H|P|260558
H2AZ09209|2022|2026|C00801779|H|P|260899
H2AZ09241|2024|2026|C00818567|H|P|263107
H2CA00096|2026|2026|C00495507|H|P|259382
H2CA00104|2106|2026|C00498212|H|P|259384
H2CA00120|2026|2026|C00513077|H|P|259094
H2CA00146|2026|2026|C00776948|H|P|260166
H2CA00153|2026|2026|C00784835|H|P|260681
H2CA01268|2026|2026|C00910232|H|P|265552
H2CA02142|2026|2026|C00509422|H|P|259108
H2CA02241|2024|2026|C00808840|H|P|260579
H2CA03157|2026|2026|C00818328|N|D|262537
H2CA03157|2026|2026|C00801985|H|P|260515
H2CA05111|2022|2026|C00802116|H|P|260507
H2CA05137|2024|2026|C00864942|H|P|263258
H2CA06184|2024|2026|C00866319|H|P|261253
H2CA06259|2026|2026|C00536680|H|P|259253
H2CA08214|2024|2026|C00765461|H|P|259975
H2CA10244|2024|2026|C00856484|H|P|261510
H2CA12190|2022|2026|C00775049|H|P|260077
H2CA12208|2024|2026|C00777615|H|P|260831
H2CA12240|2024|2026|C00808097|H|P|260741
H2CA13107|2024|2026|C00798348|H|P|260861
H2CA13115|2026|2026|C00801431|H|P|260482
H2CA13123|2024|2026|C00803452|H|P|260462
H2CA13131|2024|2026|C00808279|H|P|260578
H2CA14162|2026|2026|C00795005|H|P|260569
H2CA15094|2026|2026|C00502294|H|P|259218
H2CA16100|2016|2026|C00547885|H|P|259334
H2CA18148|2024|2026|C00785956|H|P|260697
H2CA18163|2024|2026|C00799171|H|P|260737
H2CA18171|2022|2026|C00805770|H|P|260602
H2CA20094|2026|2026|C00499392|H|P|259349
H2CA20144|2024|2026|C00805853|H|P|260844
H2CA21183|2024|2026|C00767327|H|P|260195
H2CA21233|2026|2026|C00791756|H|P|260392
H2CA22199|2022|2026|C00771824|H|P|260815
H2CA22215|2024|2026|C00800144|H|P|260468
H2CA23155|2024|2026|C00779439|H|P|260423
H2CA23163|2022|2026|C00791947|H|P|260627
H2CA24203|2022|2026|C00803924|H|P|260445
H2CA24229|2022|2026|C00820647|H|P|261092
H2CA25200|2022|2026|C00774919|H|P|260074
H2CA25259|2022|2026|C00808063|H|P|260738
H2CA27222|2022|2026|C00769976|H|P|260221
H2CA27230|2024|2026|C00786590|H|P|260415
H2CA28097|2012|2026|C00498683|H|P|259439
H2CA28113|2024|2026|C00498873|H|P|259409
H2CA29087|2026|2026|C00807263|H|P|260705
H2CA30143|2018|2026|C00264101|H|P|259017
H2CA30275|2022|2026|C00748814|H|P|260032
H2CA31125|2026|2026|C00510461|H|P|259247
H2CA31158|2022|2026|C00785246|H|P|260502
H2CA33048|2022|2026|C00259143|H|P|259016
H2CA35100|2018|2026|C00497859|H|P|259312
H2CA36439|2026|2026|C00525402|N|J|259411
H2CA36439|2026|2026|C00502575|H|P|259385
H2CA36496|2024|2026|C00807792|H|P|260871
H2CA36504|2024|2026|C00812651|H|P|260892
H2CA37023|2026|2026|C00257337|H|P|259020
H2CA37296|2022|2026|C00790436|H|P|260550
H2CA37304|2026|2026|C00795823|H|P|260644
H2CA37320|2024|2026|C00802785|H|P|260525
H2CA37346|2022|2026|C00807933|H|P|260645
H2CA39078|2026|2026|C00384057|H|P|258967
H2CA39136|2022|2026|C00665695|H|P|259900
H2CA39151|2024|2026|C00776930|H|P|260165
H2CA42205|2024|2026|C00792507|H|P|260608
H2CA42221|2022|2026|C00777722|H|P|260838
H2CA42247|2022|2026|C00808634|H|P|260759
H2CA43245|2026|2026|C00498667|H|P|259438
H2CA45125|2022|2026|C00782219|H|P|260811
H2CA46149|2022|2026|C00786129|H|P|260517
H2CA47188|2026|2026|C00797795|H|P|260715
H2CA47188|2026|2026|C00832576|Q|D|261381
H2CA48095|2018|2026|C00516922|H|P|259255
H2CA49267|2022|2026|C00799312|H|P|260796
H2CA50026|2026|2026|C00497321|H|P|259415
H2CA50174|2024|2026|C00764027|H|P|260019
H2CA50190|2026|2026|C00784132|H|P|260818
H2CA52089|2026|2026|C00503110|H|P|259347
H2CA53038|2024|2026|C00795591|H|P|260860
H2CO00035|2016|2026|C00504852|H|P|259222
H2CO02205|2024|2026|C00810457|H|P|260691
H2CO03195|2022|2026|C00766840|H|P|259939
H2CO03211|2022|2026|C00768317|H|P|260080
H2CO03344|2022|2026|C00806315|O|U|261754
H2CO03351|2024|2026|C00805275|Q|U|260724
H2CO03351|2024|2026|C00832576|Q|D|261382
H2CO05141|2024|2026|C00772467|H|P|260043
H2CO05190|2022|2026|C00786350|H|P|260849
H2CO05216|2024|2026|C00799189|H|P|260788
H2CO05224|2024|2026|C00801555|H|P|260495
H2CO08020|2026|2026|C00787788|H|P|260777
H2CO08038|2022|2026|C00790568|H|P|260754
H2CO08053|2024|2026|C00792713|H|A|262102
H2CO08053|2024|2026|C00836825|H|P|262092
H2CT02112|2026|2026|C00410233|H|P|259041
H2CT02161|2026|2026|C00768689|N|D|260304
H2CT02161|2026|2026|C00915322|H|P|266288
H2CT03102|2026|2026|C00785634|H|P|260504
H2CT05123|2012|2026|C00494096|H|P|259196
H2CT05131|2018|2026|C00494203|H|P|259195
H2CT05222|2024|2026|C00784926|H|P|260694
H2CT05230|2024|2026|C00792960|H|P|260521
H2DC01029|2024|2026|C00853739|H|P|262850
H2FL01233|2022|2026|C00782854|H|P|260673
H2FL01241|2022|2026|C00793828|H|P|260388
H2FL01258|2022|2026|C00794792|H|P|260529
H2FL03197|2022|2026|C00789461|H|P|260773
H2FL04195|2022|2026|C00814533|H|P|260804
H2FL04203|2024|2026|C00814780|H|P|262010
H2FL04211|2026|2026|C00816983|H|P|261982
H2FL07156|2026|2026|C00774943|H|P|260075
H2FL07164|2022|2026|C00780619|H|P|260466
H2FL07198|2024|2026|C00867689|H|P|261532
H2FL07206|2022|2026|C00797647|H|P|260820
H2FL07230|2024|2026|C00801571|H|P|260496
H2FL07289|2024|2026|C00815563|H|P|262518
H2FL08063|2022|2026|C00590489|N|U|262036
H2FL08139|2022|2026|C00811539|H|P|260884
H2FL09210|2022|2026|C00899732|H|A|263699
H2FL09269|2022|2026|C00803221|H|P|260510
H2FL09277|2024|2026|C00808089|H|P|260740
H2FL10259|2026|2026|C00786822|H|P|260750
H2FL10358|2022|2026|C00819730|H|P|261020
H2FL11117|2024|2026|C00771949|H|P|260110
H2FL11166|2026|2026|C00809434|H|A|263328
H2FL11166|2025|2026|C00809434|H|A|263209
H2FL11166|2025|2026|C00893354|H|P|263129
H2FL11166|2026|2026|C00893354|H|P|263329
H2FL12099|2024|2026|C00874735|H|P|262587
H2FL12131|2022|2026|C00818377|H|P|263184
H2FL13139|2026|2026|C00447474|H|P|259074
H2FL13139|2026|2026|C00374751|H|A|258985
H2FL13220|2022|2026|C00779058|H|P|260650
H2FL13279|2022|2026|C00786004|H|P|260413
H2FL14053|2026|2026|C00494856|H|P|259217
H2FL14186|2026|2026|C00733329|H|P|260320
H2FL14269|2024|2026|C00789222|H|P|260597
H2FL15191|2022|2026|C00807982|H|P|260647
H2FL15241|2026|2026|C00815373|H|P|262510
H2FL17106|2024|2026|C00807768|H|P|260870
H2FL18096|2022|2026|C00786574|H|P|260538
H2FL18138|2022|2026|C00824110|H|P|263160
H2FL20043|2026|2026|C00501205|H|P|259445
H2FL20134|2022|2026|C00763995|H|P|260018
H2FL20159|2026|2026|C00776831|H|P|260058
H2FL20290|2022|2026|C00786384|H|P|260850
H2FL21066|2016|2026|C00818468|H|P|263185
H2FL21090|2022|2026|C00776484|H|P|260028
H2FL21108|2024|2026|C00780056|H|P|260447
H2FL21124|2024|2026|C00787721|H|P|260441
H2FL21132|2026|2026|C00791541|H|P|260577
H2FL21165|2022|2026|C00800755|H|P|260501
H2FL22171|2026|2026|C00807628|H|P|260854
H2FL22205|2022|2026|C00813733|H|P|260893
