H0FL15062|2020|2024|C00699348|H|P|247703
H0FL15096|2020|2024|C00732933|H|A|249863
H0FL15096|2020|2024|C00782623|H|P|250719
H0FL15104|2024|2024|C00742247|H|P|248843
H0FL16102|2020|2024|C00724088|H|P|248940
H0FL17068|2024|2024|C00460055|H|P|246407
H0FL17159|2020|2024|C00818005|H|P|251893
H0FL17175|2022|2024|C00725242|H|P|249175
H0FL18215|2020|2024|C00744797|H|A|250689
H0FL18215|2020|2024|C00808261|H|P|250436
H0FL19080|2022|2024|C00469163|H|P|246496
H0FL19106|2022|2024|C00718155|H|P|248243
H0FL19122|2020|2024|C00726026|N|U|248166
H0FL19148|2020|2024|C00726869|H|P|248859
H0FL19163|2022|2024|C00731406|H|P|248395
H0FL19213|2020|2024|C00741561|N|U|249689
H0FL19221|2020|2024|C00742528|H|P|249705
H0FL19247|2020|2024|C00744672|H|P|249128
H0FL20112|2024|2024|C00839316|H|P|253005
H0FL20112|2024|2024|C00552711|H|A|247538
H0FL20138|2020|2024|C00724880|H|P|249403
H0FL21078|2022|2024|C00714543|H|P|249592
H0FL21110|2020|2024|C00729624|H|P|248706
H0FL21177|2020|2024|C00744615|H|P|249003
H0FL22076|2020|2024|C00715649|H|P|248995
H0FL22100|2024|2024|C00871186|H|P|257268
H0FL22118|2022|2024|C00790576|H|P|250927
H0FL22126|2022|2024|C00726539|H|P|249743
H0FL22134|2020|2024|C00727610|H|P|249536
H0FL22142|2020|2024|C00735795|H|P|249287
H0FL22159|2020|2024|C00742627|H|P|249712
H0FL23041|2020|2024|C00691832|H|P|247247
H0FL23058|2020|2024|C00692533|H|P|247709
H0FL23066|2020|2024|C00699538|H|P|247625
H0FL23082|2024|2024|C00871533|H|P|257139
H0FL23090|2024|2024|C00727164|H|P|248680
H0FL23116|2020|2024|C00740621|H|P|248194
H0FL23124|2020|2024|C00738211|H|P|248451
H0FL23132|2020|2024|C00740753|H|P|248205
H0FL24189|2020|2024|C00732628|H|P|249716
H0FL24197|2020|2024|C00719153|H|P|249459
H0FL24205|2022|2024|C00736264|H|P|248871
H0FL24213|2020|2024|C00744771|H|P|248895
H0FL25038|2014|2024|C00477356|H|P|246552
H0FL26036|2024|2024|C00735985|H|P|249123
H0FL27026|2020|2024|C00715474|H|P|248221
H0FL27075|2020|2024|C00743617|H|P|249193
H0GA01029|2024|2024|C00741397|H|A|251782
H0GA01029|2024|2024|C00763912|H|P|249397
H0GA01060|2020|2024|C00701177|H|P|247835
H0GA02266|2020|2024|C00748939|H|P|248831
H0GA03074|2024|2024|C00743724|H|P|248613
H0GA04023|2010|2024|C00255976|Q|U|247324
H0GA04122|2022|2024|C00709311|H|P|249312
H0GA04148|2024|2024|C00875955|H|P|257775
H0GA05301|2024|2024|C00752584|H|P|249583
H0GA05319|2020|2024|C00755314|H|P|249413
H0GA05343|2020|2024|C00756924|H|P|249082
H0GA06150|2020|2024|C00689646|H|P|247946
H0GA06192|2024|2024|C00708289|H|P|248723
H0GA06200|2022|2024|C00783092|H|P|249921
H0GA06200|2022|2024|C00734061|H|A|249922
H0GA07125|2022|2024|C00544445|H|P|246811
H0GA07216|2020|2024|C00698795|H|P|247891
H0GA07232|2022|2024|C00798850|H|P|251245
H0GA07265|2020|2024|C00706564|N|U|249613
H0GA07273|2024|2024|C00775106|H|A|251627
H0GA07273|2024|2024|C00706747|H|P|247817
H0GA07307|2022|2024|C00775551|H|P|249085
H0GA07323|2020|2024|C00715763|H|P|248079
H0GA07331|2020|2024|C00735951|H|P|249120
H0GA08099|2024|2024|C00493783|H|J|246535
H0GA08099|2024|2024|C00544510|N|J|246814
H0GA08099|2024|2024|C00482737|H|P|246573
H0GA08107|2020|2024|C00729962|H|P|249205
H0GA08115|2020|2024|C00743096|H|P|248058
H0GA09154|2020|2024|C00731125|H|P|249353
H0GA09170|2020|2024|C00730853|H|P|248153
H0GA09196|2022|2024|C00733378|H|P|249729
H0GA09246|2024|2024|C00740100|H|P|249231
H0GA10228|2010|2024|C00470393|H|P|246490
H0GA10251|2020|2024|C00712299|H|P|249228
H0GA10269|2020|2024|C00721324|H|P|248672
H0GA10285|2020|2024|C00732909|H|P|249014
H0GA11028|2020|2024|C00697490|H|P|247785
H0GA11044|2020|2024|C00726760|H|P|248792
H0GA11051|2020|2024|C00730721|H|P|248719
H0GA12059|2024|2024|C00774893|H|A|248633
H0GA12059|2024|2024|C00853994|H|P|255006
H0GA13032|2024|2024|C00865154|H|P|257740
H0GA13032|2024|2024|C00476457|H|A|246557
H0GA13107|2020|2024|C00693416|H|P|248023
H0GA13115|2020|2024|C00705145|H|P|247565
H0GA13123|2020|2024|C00714493|H|P|248370
H0GA13149|2022|2024|C00792846|H|P|251077
H0GA13156|2020|2024|C00741470|H|P|249510
H0GA14063|2020|2024|C00735324|H|P|248929
H0GA14089|2020|2024|C00736959|H|P|248984
H0GA14113|2020|2024|C00738096|H|P|249485
H0GA14121|2020|2024|C00738294|H|P|248455
H0GU01027|2020|2024|C00749192|H|P|248857
H0HI01058|2006|2024|C00383562|H|A|256376
H0HI01280|2020|2024|C00747741|H|P|248072
H0HI01280|2020|2024|C00753079|H|A|249017
H0HI01298|2020|2024|C00755421|H|P|249430
H0HI01306|2020|2024|C00748020|H|P|248749
H0HI02155|2022|2024|C00694604|H|P|247580
H0HI02163|2020|2024|C00720995|H|P|248750
H0HI02189|2020|2024|C00732834|H|P|249011
H0HI02197|2020|2024|C00735332|H|P|248930
H0HI02205|2020|2024|C00739813|H|P|248393
H0HI02213|2022|2024|C00742221|H|P|248842
H0HI02239|2020|2024|C00747253|H|P|248307
H0HI02247|2020|2024|C00747329|H|P|249840
H0HI02288|2024|2024|C00749374|H|P|249508
H0IA01174|2024|2024|C00706267|H|P|247771
H0IA01190|2020|2024|C00709618|H|P|249096
H0IA02131|2020|2024|C00701292|H|P|247747
H0IA03139|2014|2024|C00471227|H|A|246745
H0IA03212|2020|2024|C00709378|H|P|249257
H0IA04111|2020|2024|C00693358|H|P|247122
H0IA04129|2020|2024|C00694208|H|P|247762
H0IA04145|2024|2024|C00693663|H|P|247892
H0IA05092|2010|2024|C00473959|H|P|246483
H0ID01295|2020|2024|C00724989|H|P|249404
H0ID02111|2024|2024|C00739623|H|P|248385
H0ID02111|2024|2024|C00739474|H|A|248149
H0IL01061|1990|2024|C00826313|H|P|251844
H0IL01145|2022|2024|C00809525|H|P|250564
H0IL01186|2020|2024|C00707596|H|P|249675
H0IL01194|2022|2024|C00762807|H|P|248197
H0IL01202|2020|2024|C00720839|H|P|248762
H0IL01210|2022|2024|C00704973|H|P|247898
H0IL01228|2020|2024|C00739961|H|P|248171
H0IL02127|2020|2024|C00705335|H|P|247860
H0IL03091|2020|2024|C00700831|H|P|247255
H0IL03109|2020|2024|C00701896|H|P|247984
H0IL03125|2022|2024|C00736645|H|P|249005
H0IL03133|2024|2024|C00736348|H|P|248260
H0IL04081|2020|2024|C00747535|H|P|249072
H0IL05096|2024|2024|C00457556|H|P|246448
H0IL05351|2020|2024|C00715185|H|P|249230
H0IL07167|2024|2024|C00844878|H|P|253828
H0IL07167|2024|2024|C00781104|N|U|251760
H0IL08033|2020|2024|C00583567|H|P|246993
H0IL08165|2024|2024|C00761130|H|P|249600
H0IL10302|2016|2024|C00465971|H|P|246514
H0IL10328|2010|2024|C00469940|H|P|246501
H0IL10369|2022|2024|C00715912|H|P|248545
H0IL10393|2024|2024|C00750877|H|P|249794
H0IL11052|2022|2024|C00458877|N|U|246452
H0IL11128|2024|2024|C00721217|H|P|248767
H0IL12092|2020|2024|C00714584|H|P|249098
H0IL13066|2020|2024|C00723619|H|P|249501
H0IL13074|2089|2024|C00836080|H|P|252542
H0IL14080|2018|2024|C00493783|H|J|246536
H0IL14189|2020|2024|C00711580|H|P|248570
H0IL14213|2024|2024|C00850255|H|P|256486
H0IL15095|2020|2024|C00712158|H|P|248191
H0IL15103|2020|2024|C00717967|H|P|248948
H0IL15111|2020|2024|C00720243|H|P|248518
H0IL15129|2024|2024|C00723916|H|P|248267
H0IL15160|2020|2024|C00726216|H|P|249440
H0IL15186|2020|2024|C00729210|H|P|248902
H0IL15194|2020|2024|C00729426|H|P|248697
H0IL17059|2014|2024|C00493783|H|J|246537
H0IL17075|2020|2024|C00706911|H|P|247752
H0IL17083|2022|2024|C00775270|H|A|251786
H0IL17083|2022|2024|C00716498|H|P|248606
H0IL17091|2020|2024|C00777243|H|P|249574
H0IL17109|2020|2024|C00717058|H|P|248475
H0IL17125|2020|2024|C00725002|H|P|248616
H0IL17133|2020|2024|C00759746|H|P|248979
H0IL18073|2020|2024|C00760231|H|P|249198
H0IN01150|2024|2024|C00727529|H|P|248228
H0IN01192|2020|2024|C00735613|H|P|249421
H0IN01218|2020|2024|C00734111|H|P|248967
H0IN01234|2020|2024|C00735639|H|P|249422
H0IN02190|2022|2024|C00468579|H|P|246520
H0IN03198|2016|2024|C00493783|H|J|246538
H0IN03248|2020|2024|C00728741|H|P|248240
H0IN03255|2020|2024|C00746263|H|P|248388
H0IN05193|2020|2024|C00709436|H|P|248568
H0IN05201|2020|2024|C00709881|H|P|249678
H0IN05227|2020|2024|C00714147|H|P|249343
H0IN05284|2020|2024|C00725382|H|P|248944
H0IN05326|2024|2024|C00737767|H|P|249470
H0IN05334|2020|2024|C00738195|H|P|249819
H0IN07249|2022|2024|C00735753|H|P|249286
H0IN07256|2020|2024|C00735449|H|P|249415
H0IN08114|2024|2024|C00679605|N|J|247181
H0IN08114|2024|2024|C00468256|H|P|246493
H0IN08148|2024|2024|C00868265|H|P|256567
H0IN08239|2020|2024|C00738054|H|P|249482
H0IN09161|2024|2024|C00730671|H|P|248717
H0KS01123|2024|2024|C00460659|H|P|246510
H0KS01180|2024|2024|C00718973|H|P|248999
H0KS01198|2020|2024|C00719278|H|P|248630
H0KS01206|2020|2024|C00719526|H|P|249146
H0KS02188|2024|2024|C00718346|H|P|248575
H0KS02204|2020|2024|C00748442|H|P|249663
H0KS03053|2002|2024|C00346858|H|P|246320
H0KS03137|2020|2024|C00472365|H|P|246482
H0KS03228|2020|2024|C00714089|H|P|249637
H0KS03236|2022|2024|C00775288|H|A|251503
H0KS03236|2022|2024|C00717876|H|P|249580
H0KS03269|2022|2024|C00752311|H|P|248571
H0KS04051|2018|2024|C00460402|N|U|247327
H0KY01071|2020|2024|C00735241|H|P|248304
H0KY02103|2020|2024|C00742411|H|P|249452
H0KY04117|2020|2024|C00709204|H|P|248801
H0KY04125|2020|2024|C00718106|H|P|248952
H0KY05015|2024|2024|C00116632|H|P|246209
H0KY05148|2020|2024|C00700682|H|P|247596
H0KY05155|2020|2024|C00734392|H|P|248989
H0KY05163|2020|2024|C00743054|H|P|248056
H0KY06104|2024|2024|C00467571|H|P|246479
H0LA01087|2024|2024|C00568162|N|J|246690
H0LA01087|2024|2024|C00394957|H|P|246189
H0LA02234|2020|2024|C00748558|H|P|248963
H0LA03182|2020|2024|C00753269|H|P|248155
H0LA04107|2020|2024|C00753905|H|P|248640
H0LA05088|2022|2024|C00703439|H|P|248882
H0LA05096|2020|2024|C00720193|H|P|248225
H0LA05112|2020|2024|C00741934|H|P|248285
H0LA05146|2020|2024|C00762005|H|P|248167
H0LA05161|2020|2024|C00756296|H|P|249066
H0LA06052|2020|2024|C00742841|H|P|249290
H0MA04143|2020|2024|C00706226|H|P|247456
H0MA04176|2020|2024|C00720516|H|P|248897
H0MA04192|2024|2024|C00721449|H|P|249150
H0MA04242|2020|2024|C00742619|H|P|249711
H0MA05116|2024|2024|C00701995|H|P|248002
H0MA06098|2020|2024|C00701607|H|P|247532
H0MA06106|2020|2024|C00711671|H|P|248581
H0MA06114|2020|2024|C00711176|H|P|249137
H0MA06122|2020|2024|C00715805|H|A|248544
H0MA06122|2020|2024|C00715821|H|P|248082
H0MA07054|2022|2024|C00744201|H|P|248653
H0MA09027|2020|2024|C00751586|H|P|249092
H0MA10082|2024|2024|C00479063|H|P|246563
H0MD01224|2022|2024|C00734830|H|P|248744
H0MD01232|2022|2024|C00766022|H|A|248343
H0MD01232|2022|2024|C00715177|H|A|249249
H0MD01232|2022|2024|C00844118|H|P|253721
H0MD02149|2010|2024|C00480194|H|P|246558
H0MD02206|2020|2024|C00708651|H|P|249662
H0MD02214|2020|2024|C00711960|H|P|248514
H0MD02230|2020|2024|C00722082|H|P|248237
H0MD04145|2020|2024|C00708917|H|P|248097
H0MD04160|2022|2024|C00737049|H|P|248109
H0MD05183|2024|2024|C00839209|H|P|257446
H0MD05225|2022|2024|C00729319|H|P|248488
H0MD05233|2020|2024|C00728089|H|P|248795
H0MD05241|2022|2024|C00733063|H|P|249225
H0MD05266|2020|2024|C00735969|H|P|249121
H0MD06231|2024|2024|C00691931|H|P|247907
H0MD06231|2024|2024|C00818906|H|A|251792
H0MD06264|2020|2024|C00724716|H|P|249793
H0MD07148|2020|2024|C00726935|H|P|248861
H0MD07155|2020|2024|C00583781|H|P|246892
H0MD07171|2024|2024|C00855676|H|P|257430
H0MD07197|2024|2024|C00726117|H|P|248533
H0MD07205|2020|2024|C00728675|H|P|249116
H0MD07221|2024|2024|C00734376|H|P|248988
H0MD07239|2024|2024|C00875419|H|P|257533
H0MD07239|2024|2024|C00734905|H|A|248746
H0MD07379|2020|2024|C00716605|H|P|249791
H0MD08195|2020|2024|C00729194|H|P|248901
H0MD08203|2022|2024|C00734426|H|P|248226
H0ME01127|2022|2024|C00748327|H|A|250755
H0ME01127|2022|2024|C00797373|H|P|250751
H0ME02091|2020|2024|C00729251|H|P|248476
H0MI00031|2020|2024|C00710343|H|P|249132
H0MI01104|2016|2024|C00607820|H|P|247025
H0MI01211|2020|2024|C00707604|H|P|249676
H0MI01245|2020|2024|C00753210|H|P|249044
H0MI02094|2024|2024|C00580043|N|J|247863
H0MI02094|2024|2024|C00459297|H|P|246457
H0MI02201|2020|2024|C00712950|H|P|248510
H0MI03258|2020|2024|C00701037|H|P|248013
H0MI03266|2022|2024|C00704270|H|P|247820
H0MI03290|2020|2024|C00710814|H|P|249640
H0MI03308|2022|2024|C00710962|H|P|249351
H0MI03316|2024|2024|C00711317|H|P|249697
H0MI03332|2020|2024|C00722769|H|P|249359
H0MI04124|2020|2024|C00744052|H|P|248066
H0MI05121|2020|2024|C00698597|H|P|247244
H0MI05139|2020|2024|C00717181|H|P|248668
H0MI05147|2020|2024|C00728758|H|P|248241
H0MI05162|2020|2024|C00733568|H|P|249410
H0MI05170|2020|2024|C00740076|H|P|248174
H0MI06178|2020|2024|C00722611|H|P|249337
H0MI07143|2020|2024|C00727321|H|P|248275
H0MI07168|2020|2024|C00741157|H|P|248354
H0MI08125|2020|2024|C00721118|H|P|248752
H0MI08133|2022|2024|C00722587|H|P|248415
H0MI08141|2024|2024|C00726687|H|P|248772
H0MI08141|2024|2024|C00775304|H|A|251730
H0MI08158|2020|2024|C00726992|H|P|248863
H0MI09198|2020|2024|C00744524|H|P|249001
H0MI09206|2022|2024|C00753533|H|P|248427
H0MI10071|2014|2024|C00347476|Q|U|248411
H0MI10238|2020|2024|C00710673|H|P|248350
H0MI10246|2020|2024|C00713941|H|P|248835
H0MI10253|2020|2024|C00714840|H|P|249599
H0MI10287|2024|2024|C00726042|H|P|248527
H0MI10303|2020|2024|C00736512|H|P|248043
H0MI10311|2020|2024|C00741884|H|P|249051
H0MI11095|2020|2024|C00691535|H|P|247854
